congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
115,House,523,2017-09-14,1,524,166,241,0.361,0.9329999999999999,-0.326,0.03,-81.72800000000001,HR3354,Failed,,On Agreeing to the Amendment,
115,House,524,2017-09-14,1,525,211,195,-0.004,0.585,-0.564,-0.97,-20.197,HR3354,Agreed to,,On Agreeing to the Amendment,
115,House,525,2017-09-14,1,526,265,143,0.156,0.485,0.133,0.38,-142.821,HR3354,Agreed to,,On Agreeing to the Amendment,
115,House,526,2017-09-14,1,527,186,223,0.023,0.040999999999999995,0.715,-0.11599999999999999,-0.251,HR3354,Failed,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2018, and for other purposes",On Motion to Recommit with Instructions,
115,House,527,2017-09-14,1,528,211,198,-0.33299999999999996,0.943,-0.503,-1.195,-39.111,HR3354,Passed,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2018, and for other purposes",On Passage,
115,House,528,2017-09-14,1,529,398,4,0.0,0.0,0.0,0.0,0.0,HR3284,Passed,Joint Counterterrorism Awareness Workshop Series Act,"On Motion to Suspend the Rules and Pass, as Amended",
115,House,529,2017-09-25,1,530,245,171,-0.503,0.865,-0.36700000000000005,-0.779,-73.296,HR3823,Failed,Disaster Tax Relief and Airport and Airway Extension Act,On Motion to Suspend the Rules and Pass,
115,House,530,2017-09-25,1,531,415,0,0.0,0.0,0.0,0.0,0.0,HR2061,Passed,North Korean Human Rights Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",
115,House,531,2017-09-26,1,532,230,189,0.024,0.047,-0.715,0.11800000000000001,-0.255,HRES533,Passed,Providing for consideration of the bill (H.R. 2824) Increasing Opportunity through Evidence-Based Home Visiting Act and providing for consideration of the bill (H.R. 2792) Control Unlawful Fugitive Felons Act,On Ordering the Previous Question,
115,House,532,2017-09-26,1,533,230,190,0.024,0.047,-0.715,0.11800000000000001,-0.255,HRES533,Passed,Providing for consideration of the bill (H.R. 2824) Increasing Opportunity through Evidence-Based Home Visiting Act and providing for consideration of the bill (H.R. 2792) Control Unlawful Fugitive Felons Act,On Agreeing to the Resolution,
115,House,533,2017-09-26,1,534,214,199,-0.8029999999999999,-0.596,-0.083,0.479,-263.69,,Passed,,On Approving the Journal,
115,House,534,2017-09-26,1,535,191,231,0.001,0.466,0.6809999999999999,0.561,-3.6439999999999997,HR2824,Failed,,On Agreeing to the Amendment,
115,House,535,2017-09-26,1,536,191,232,0.024,0.047,0.715,-0.11800000000000001,-0.255,HR2824,Failed,Increasing Opportunity and Success for Children and Parents through Evidence-Based Home Visiting Act,On Motion to Recommit with Instructions,
115,House,536,2017-09-26,1,537,214,209,-0.40399999999999997,0.915,-0.449,-1.25,-55.066,HR2824,Passed,Increasing Opportunity and Success for Children and Parents through Evidence-Based Home Visiting Act,On Passage,
115,House,537,2017-09-27,1,538,223,187,0.024,0.047,-0.715,0.11800000000000001,-0.255,HRES538,Passed,"Providing for consideration of H.R. 3823, Disaster Tax Relief and Airport and Airway Extension Act of 2017; and providing for consideration of motions to suspend the rules",On Ordering the Previous Question,
115,House,538,2017-09-27,1,539,223,190,-0.303,0.953,-0.35200000000000004,-0.561,-36.81,HRES538,Passed,"Providing for consideration of H.R. 3823, Disaster Tax Relief and Airport and Airway Extension Act of 2017; and providing for consideration of motions to suspend the rules",On Agreeing to the Resolution,
115,House,539,2017-09-27,1,540,413,0,0.0,0.0,0.0,0.0,0.0,HRES311,Passed,"Recognizing that for 50 years the Association of South East Asian Nations (ASEAN) has worked toward stability, prosperity, and peace in Southeast Asia","On Motion to Suspend the Rules and Agree, as Amended",
115,House,540,2017-09-28,1,541,188,227,0.028999999999999998,0.061,0.716,-0.087,-0.23,HR3823,Failed,Disaster Tax Relief and Airport and Airway Extension Act of 2017,On Motion to Recommit with Instructions,
115,House,541,2017-09-28,1,542,264,155,-0.534,0.845,-0.359,-0.6829999999999999,-86.57600000000001,HR3823,Passed,Disaster Tax Relief and Airport and Airway Extension Act of 2017,On Passage,
115,House,542,2017-09-28,1,543,244,171,-0.38,0.925,-0.384,-0.47600000000000003,-50.784,HR2792,Passed,Control Unlawful Fugitive Felons Act of 2017,On Passage,
115,House,543,2017-10-02,1,544,401,0,0.0,0.0,0.0,0.0,0.0,HR1547,Passed,Udall Park Land Exchange Completion Act,On Motion to Suspend the Rules and Pass,
115,House,544,2017-10-02,1,545,401,0,0.0,0.0,0.0,0.0,0.0,HR965,Passed,Saint-Gaudens National Historical Park Redesignation Act,"On Motion to Suspend the Rules and Pass, as Amended",
115,House,545,2017-10-03,1,546,233,184,0.023,0.045,-0.715,0.121,-0.256,HRES548,Passed,"Providing for consideration of the bill (H.R. 36) to amend title 18, United States Code, to protect pain-capable unborn children, and for other purposes",On Ordering the Previous Question,
115,House,546,2017-10-03,1,547,233,187,0.05,-0.973,-0.718,-0.281,-5.221,HRES548,Passed,"Providing for consideration of the bill (H.R. 36) to amend title 18, United States Code, to protect pain-capable unborn children, and for other purposes",On Agreeing to the Resolution,
115,House,547,2017-10-03,1,548,187,238,0.005,-0.17600000000000002,0.6409999999999999,0.7659999999999999,-5.654,HR36,Failed,Pain-Capable Unborn Child Protection Act,On Motion to Recommit with Instructions,
115,House,548,2017-10-03,1,549,237,189,-0.043,0.161,-0.579,-1.2930000000000001,-13.675999999999998,HR36,Passed,Pain-Capable Unborn Child Protection Act,On Passage,
115,House,549,2017-10-03,1,550,417,3,0.0,0.0,0.0,0.0,0.0,S782,Passed,"To reauthorize the National Internet Crimes Against Children Task Force Program, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",
115,House,550,2017-10-04,1,551,231,189,0.023,0.045,-0.715,0.121,-0.256,HRES553,Passed,Providing for consideration of the concurrent resolution (H. Con. Res. 71) establishing the congressional budget for the United States Government for fiscal year 2018 and setting forth the appropriate budgetary levels for fiscal years 2019 through 2027,On Ordering the Previous Question,
115,House,551,2017-10-04,1,552,232,188,0.023,0.045,-0.715,0.121,-0.253,HRES553,Passed,Providing for consideration of the concurrent resolution (H. Con. Res. 71) establishing the congressional budget for the United States Government for fiscal year 2018 and setting forth the appropriate budgetary levels for fiscal years 2019 through 2027,On Agreeing to the Resolution,
115,House,552,2017-10-04,1,553,108,314,-0.366,-0.019,0.711,0.113,-67.76100000000001,HCONRES71,Failed,,On Agreeing to the Amendment,
115,House,553,2017-10-04,1,554,130,292,-0.317,0.057,0.705,-0.23199999999999998,-65.405,HCONRES71,Failed,,On Agreeing to the Amendment,
115,House,554,2017-10-05,1,555,139,281,0.45299999999999996,-0.038,-0.305,-0.139,-100.559,HCONRES71,Failed,,On Agreeing to the Amendment,
115,House,555,2017-10-05,1,556,156,268,-0.114,-0.993,0.535,0.419,-50.949,HCONRES71,Failed,,On Agreeing to the Amendment,
115,House,556,2017-10-05,1,557,219,206,0.011000000000000001,0.555,-0.546,-1.13,-35.012,HCONRES71,Passed,Establishing the congressional budget for the United States Government for fiscal year 2018 and setting forth the appropriate budgetary levels for fiscal years 2019 through 2027,On Agreeing to the Resolution,
115,House,557,2017-10-10,1,558,397,0,0.0,0.0,0.0,0.0,0.0,HR1858,Passed,"To designate the facility of the United States Postal Service located at 4514 Williamson Trail in Liberty, Pennsylvania, as the “Staff Sergeant Ryan Scott Ostrom Post Office”",On Motion to Suspend the Rules and Pass,
115,House,558,2017-10-10,1,559,395,0,0.0,0.0,0.0,0.0,0.0,HR2464,Passed,"To designate the facility of the United States Postal Service located at 25 New Chardon Street Lobby in Boston, Massachusetts, as the “John Fitzgerald Kennedy Post Office”",On Motion to Suspend the Rules and Pass,
115,House,559,2017-10-11,1,560,227,190,0.025,0.038,-0.715,0.13,-0.251,HRES562,Passed,"Providing for consideration of S. 585, the Dr. Chris Kirkpatrick Whistleblower Protection Act of 2017; providing for proceedings during the period from October 16, 2017, through October 20, 2017; and providing for consideration of motions to suspend the rules",On Ordering the Previous Question,
115,House,560,2017-10-11,1,561,234,185,-0.273,0.9620000000000001,-0.449,-0.493,-22.781999999999996,HRES562,Passed,"Providing for consideration of S. 585, the Dr. Chris Kirkpatrick Whistleblower Protection Act of 2017; providing for proceedings during the period from October 16, 2017, through October 20, 2017; and providing for consideration of motions to suspend the rules",On Agreeing to the Resolution,
115,House,561,2017-10-11,1,562,418,0,0.0,0.0,0.0,0.0,0.0,HR452,Passed,"To designate the facility of the United States Postal Service located at 324 West Saint Louis Street in Pacific, Missouri, as the “Specialist Jeffrey L. White, Jr. Post Office”",On Motion to Suspend the Rules and Pass,
115,House,562,2017-10-11,1,563,418,0,0.0,0.0,0.0,0.0,0.0,HR3243,Passed,FITARA Enhancement Act of 2017,On Motion to Suspend the Rules and Pass,
115,House,563,2017-10-12,1,564,184,237,-0.27699999999999997,0.961,0.777,0.914,-16.157,HR2810,Failed,National Defense Authorization Act for Fiscal Year 2018,On Motion to Instruct Conferees,
115,House,564,2017-10-12,1,565,414,8,0.0,0.0,0.0,0.0,0.0,HR2810,Passed,National Defense Authorization Act for Fiscal Year 2018,On Closing Portions of the Conference,
115,House,565,2017-10-12,1,566,353,69,0.6859999999999999,0.727,1.3359999999999999,-0.807,-104.368,HRES569,Passed,"Providing for the concurrence by the House in the Senate amendment to H.R. 2266, with an amendment",On Motion to Suspend the Rules and Agree,
115,House,566,2017-10-12,1,567,190,232,-0.134,0.991,0.611,0.593,-6.9479999999999995,S585,Failed,Dr. Chris Kirkpatrick Whistleblower Protection Act of 2017,On Motion to Recommit with Instructions,
115,House,567,2017-10-12,1,568,420,0,0.0,0.0,0.0,0.0,0.0,S585,Passed,Dr. Chris Kirkpatrick Whistleblower Protection Act of 2017,On Passage,
115,House,568,2017-10-23,1,569,402,1,0.0,0.0,0.0,0.0,0.0,HR3551,Passed,C-TPAT Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",
115,House,569,2017-10-23,1,570,401,2,0.0,0.0,0.0,0.0,0.0,S504,Passed,Asia-Pacific Economic Cooperation Business Travel Cards Act,On Motion to Suspend the Rules and Pass,
115,House,570,2017-10-23,1,571,236,158,-0.256,0.498,-0.016,0.084,-263.23,,Passed,,On Approving the Journal,
115,House,571,2017-10-24,1,572,228,189,0.024,0.043,-0.715,0.128,-0.253,HRES577,Passed,"Providing for consideration of H.R. 469, the Sunshine for Regulations and Regulatory Decrees and Settlements Act of 2017; providing for consideration of H.R. 732, the Stop Settlement Slush Funds Act of 2017",On Ordering the Previous Question,
115,House,572,2017-10-24,1,573,227,190,0.024,0.043,-0.715,0.128,-0.254,HRES577,Passed,"Providing for consideration of H.R. 469, the Sunshine for Regulations and Regulatory Decrees and Settlements Act of 2017; providing for consideration of H.R. 732, the Stop Settlement Slush Funds Act of 2017",On Agreeing to the Resolution,
115,House,573,2017-10-24,1,574,412,3,0.0,0.0,0.0,0.0,0.0,HR2142,Passed,International Narcotics Trafficking Emergency Response by Detecting Incoming Contraband with Technology Act,"On Motion to Suspend the Rules and Pass, as Amended",
115,House,574,2017-10-24,1,575,187,233,-0.098,-0.062,0.7040000000000001,-0.32,-6.172000000000001,HR732,Failed,,On Agreeing to the Amendment,
115,House,575,2017-10-24,1,576,183,235,-0.133,0.595,0.424,0.109,-15.315999999999999,HR732,Failed,,On Agreeing to the Amendment,
115,House,576,2017-10-24,1,577,185,234,-0.121,0.13699999999999998,0.708,0.20600000000000002,-7.725,HR732,Failed,,On Agreeing to the Amendment,
115,House,577,2017-10-24,1,578,189,231,-0.223,0.975,0.4,0.47100000000000003,-21.662,HR732,Failed,,On Agreeing to the Amendment,
115,House,578,2017-10-24,1,579,191,229,-0.109,0.9940000000000001,0.365,0.262,-19.687,HR732,Failed,,On Agreeing to the Amendment,
115,House,579,2017-10-24,1,580,238,183,-0.146,0.16,-0.66,-0.6579999999999999,-11.315999999999999,HR732,Passed,Stop Settlement Slush Funds Act,On Passage,
115,House,580,2017-10-24,1,581,415,2,0.0,0.0,0.0,0.0,0.0,HR3898,Passed,Otto Warmbier North Korea Nuclear Sanctions Act,"On Motion to Suspend the Rules and Pass, as Amended",
115,House,581,2017-10-25,1,582,229,188,0.002,0.457,-0.6809999999999999,-0.5529999999999999,-3.695,HRES580,Passed,"Providing for consideration of the Senate amendment to H.Con.Res. 71, establishing the congressional budget for the United States Government for fiscal year 2018 and setting forth the appropriate budgetary levels for fiscal years 2019 through 2027",On Ordering the Previous Question,
115,House,582,2017-10-25,1,583,233,188,0.001,0.46,-0.6809999999999999,-0.5529999999999999,-3.694,HRES580,Passed,"Providing for consideration of the Senate amendment to H.Con.Res. 71, establishing the congressional budget for the United States Government for fiscal year 2018 and setting forth the appropriate budgetary levels for fiscal years 2019 through 2027",On Agreeing to the Resolution,
115,House,583,2017-10-25,1,584,230,180,-0.67,-0.537,-0.061,0.252,-267.473,,Passed,,On Approving the Journal,
115,House,584,2017-10-25,1,585,185,231,-0.052000000000000005,-0.113,0.5589999999999999,-0.14300000000000002,-4.26,HR469,Failed,,On Agreeing to the Amendment,
115,House,585,2017-10-25,1,586,187,226,0.107,0.028999999999999998,0.648,0.7190000000000001,-6.042000000000001,HR469,Failed,,On Agreeing to the Amendment,
115,House,586,2017-10-25,1,587,186,232,0.024,0.047,0.715,-0.126,-0.254,HR469,Failed,,On Agreeing to the Amendment,
115,House,587,2017-10-25,1,588,234,187,-0.03,0.061,-0.613,-0.879,-3.3689999999999998,HR469,Passed,Sunshine for Regulations and Regulatory Decrees and Settlements Act,On Passage,
115,House,588,2017-10-26,1,589,216,212,-0.124,0.992,-0.5870000000000001,-1.083,-44.882,HCONRES71,Passed,Establishing the congressional budget for the United States Government for fiscal year 2018 and setting forth the appropriate budgetary levels for fiscal years 2019 through 2027,On Motion to Concur in the Senate Amendment,
115,House,589,2017-10-26,1,590,423,2,0.0,0.0,0.0,0.0,0.0,HR1698,Passed,Iran Ballistic Missiles and International Sanctions Enforcement Act,"On Motion to Suspend the Rules and Pass, as Amended",
115,House,590,2017-10-31,1,591,394,1,0.0,0.0,0.0,0.0,0.0,HR2521,Passed,South Carolina Peanut Parity Act of 2017,On Motion to Suspend the Rules and Pass,
115,House,591,2017-11-01,1,592,232,184,0.024,0.049,-0.715,0.133,-0.254,HRES595,Passed,Providing for consideration of the bill (H.R. 2936) Resilient Federal Forests Act and for other purposes,On Ordering the Previous Question,
115,House,592,2017-11-01,1,593,232,184,-0.046,0.034,-0.5579999999999999,0.159,-4.2410000000000005,HRES595,Passed,Providing for consideration of the bill (H.R. 2936) Resilient Federal Forests Act and for other purposes,On Agreeing to the Resolution,
115,House,593,2017-11-01,1,594,189,232,-0.28800000000000003,0.958,0.37799999999999995,0.569,-29.747,HR2936,Failed,,On Agreeing to the Amendment,
115,House,594,2017-11-01,1,595,194,226,0.298,-0.564,0.7120000000000001,1.275,-17.413,HR2936,Failed,,On Agreeing to the Amendment,
115,House,595,2017-11-01,1,596,236,184,0.16899999999999998,-0.33299999999999996,-0.262,-0.685,-35.563,HR2936,Agreed to,,On Agreeing to the Amendment,
115,House,596,2017-11-01,1,597,189,230,-0.136,0.991,0.639,0.7,-8.722999999999999,HR2936,Failed,Resilient Federal Forests Act of 2017,On Motion to Recommit with Instructions,
115,House,597,2017-11-01,1,598,232,188,0.040999999999999995,-0.040999999999999995,-0.214,-0.6940000000000001,-53.211999999999996,HR2936,Passed,Resilient Federal Forests Act of 2017,On Passage,
115,House,598,2017-11-01,1,599,419,0,0.0,0.0,0.0,0.0,0.0,HR3903,Passed,Encouraging Public Offerings Act,"On Motion to Suspend the Rules and Pass, as Amended",
115,House,599,2017-11-02,1,600,230,193,-0.0,0.469,-0.6809999999999999,-0.556,-3.678,HRES600,Passed,"Providing for consideration of the bill H.R. 849, Protecting Seniors Access to Medicare Act.",On Ordering the Previous Question,
115,House,600,2017-11-02,1,601,240,178,-0.171,-0.078,-0.711,-0.086,-19.125999999999998,HRES600,Passed,"Providing for consideration of the bill H.R. 849, Protecting Seniors Access to Medicare Act.",On Agreeing to the Resolution,
115,House,601,2017-11-02,1,602,230,191,-0.001,0.317,-0.6559999999999999,-0.7070000000000001,-3.492,HRES601,Passed,"Providing for consideration of H.R. 3922, the Community Health and Medical Professionals Improve Our Nation Act",On Ordering the Previous Question,
115,House,602,2017-11-02,1,603,231,192,0.023,0.047,-0.715,0.13,-0.249,HRES601,Passed,"Providing for consideration of H.R. 3922, the Community Health and Medical Professionals Improve Our Nation Act",On Agreeing to the Resolution,
115,House,603,2017-11-02,1,604,307,111,0.045,-0.9990000000000001,-0.195,-0.44,-110.04799999999999,HR849,Passed,Protecting Seniors Access to Medicare Act,On Passage,
115,House,604,2017-11-03,1,605,187,231,0.023,0.047,0.715,-0.131,-0.249,HR3922,Failed,Community Health and Medical Professionals Improve Our Nation Act of 2017,On Motion to Recommit with Instructions,
115,House,605,2017-11-03,1,606,242,174,-0.414,0.91,-0.5479999999999999,-0.899,-33.258,HR3922,Passed,Community Health and Medical Professionals Improve Our Nation Act of 2017,On Passage,
